# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-26 15:26:52 -04:00	(natwebcaas01)
#
# Data-value grade codes included in this output:
#    99    IV verified by USGS, no comparison
#
# Data for the following 97 site(s) are contained in this file
#    USGS 07199450 LAKE MALOYA NR RATON NM
#    USGS 07202500 EAGLE TAIL DITCH NR MAXWELL, NM
#    USGS 07203000 VERMEJO RIVER NEAR DAWSON, NM
#    USGS 07205500 EAGLE NEST LAKE NR EAGLE NEST, NM
#    USGS 07206000 CIMARRON RIVER BELOW EAGLE NEST DAM, NM
#    USGS 07207500 PONIL CREEK NEAR CIMARRON, NM
#    USGS 07211500 CANADIAN RIVER NEAR TAYLOR SPRINGS, NM
#    USGS 07214670 CANONCITO DITCH NEAR HOLMAN, NM
#    USGS 07214680 LA SIERRA DITCH NEAR HOLMAN, NM
#    USGS 07215500 MORA RIVER AT LA CUEVA, NM
#    USGS 07216500 MORA RIVER NEAR GOLONDRINAS, NM
#    USGS 07221500 CANADIAN RIVER NEAR SANCHEZ, NM
#    USGS 07223500 CONCHAS LAKE AT CONCHAS DAM N. MEX.
#    USGS 07226500 UTE CREEK NEAR LOGAN, NM
#    USGS 07227000 CANADIAN RIVER AT LOGAN, NM
#    USGS 07227100 REVUELTO CREEK NEAR LOGAN, NM
#    USGS 08254000 COSTILLA CREEK BELOW COSTILLA DAM, NM
#    USGS 08261000 COSTILLA CREEK NEAR GARCIA, CO
#    USGS 08265000 RED RIVER NEAR QUESTA, NM
#    USGS 08266820 RED RIVER BELOW FISH HATCHERY, NEAR QUESTA, NM
#    USGS 08267500 RIO HONDO NEAR VALDEZ, NM
#    USGS 08271000 RIO LUCERO NEAR ARROYO SECO, NM
#    USGS 08275500 RIO GRANDE DEL RANCHO NEAR TALPA, NM
#    USGS 08277470 RIO PUEBLO NR PENASCO, NM
#    USGS 08279500 RIO GRANDE AT EMBUDO, NM
#    USGS 08286500 RIO CHAMA ABOVE ABIQUIU RESERVOIR, NM
#    USGS 08287000 RIO CHAMA BELOW ABIQUIU DAM, NM
#    USGS 08289000 RIO OJO CALIENTE AT LA MADERA, NM
#    USGS 08290000 RIO CHAMA NEAR CHAMITA, NM
#    USGS 08294200 NAMBE FALLS RESERVOIR NEAR NAMBE, NM
#    USGS 08308050 RIO TESUQUE BELOW DIVERSIONS NEAR SANTA FE, NM
#    USGS 08313000 RIO GRANDE AT OTOWI BRIDGE, NM
#    USGS 08313500 COCHITI EAST SIDE MAIN CANAL AT COCHITI, NM
#    USGS 08315480 SANTA FE RIVER ABOVE MCCLURE RES, NR SANTA FE, NM
#    USGS 08317200 SANTA FE RIVER ABOVE COCHITI LAKE, NM
#    USGS 08317400 RIO GRANDE BELOW COCHITI DAM, NM
#    USGS 08319000 RIO GRANDE AT SAN FELIPE, NM
#    USGS 08329700 CAMPUS WASH AT ALBUQUERQUE, NM
#    USGS 08329835 N. FLOODWAY CHANNEL AT ALBUQUERQUE, NM
#    USGS 08329840 HAHN ARROYO IN ALBUQUERQUE, NM
#    USGS 08329900 NORTH FLOODWAY CHANNEL NEAR ALAMEDA, NM
#    USGS 08329928 RIO GRANDE NR ALAMEDA, NM
#    USGS 08330000 RIO GRANDE AT ALBUQUERQUE, NM
#    USGS 08330600 TIJERAS ARROYO NR ALBUQUERQUE, NM
#    USGS 08330775 SOUTH DIV CHANNEL ABV TIJERAS ARROYO NR ALBQ., NM
#    USGS 08330830 RIO GRANDE AT VALLE DE ORO, NM
#    USGS 08330875 RIO GRANDE AT ISLETA LAKES NR ISLETA, NM
#    USGS 08331160 RIO GRANDE NEAR BOSQUE FARMS, NM
#    USGS 08331510 RIO GRANDE AT STATE HWY 346 NEAR BOSQUE, NM
#    USGS 08341400 BLUEWATER LAKE NEAR BLUEWATER, NM
#    USGS 08353000 RIO PUERCO NEAR BERNARDO, NM
#    USGS 08361000 RIO GRANDE BELOW ELEPHANT BUTTE DAM, NM
#    USGS 08378500 PECOS RIVER NEAR PECOS, NM
#    USGS 08379500 PECOS RIVER NEAR ANTON CHICO, NM
#    USGS 08382000 GALLINAS RIVER NEAR LOURDES, NM
#    USGS 08382500 GALLINAS R NR COLONIAS, NM
#    USGS 08382600 PECOS R ABV CANON DEL UTA NR COLONIAS, NM
#    USGS 08390500 RIO HONDO AT DIAMOND A RANCH NR ROSWELL, NM
#    USGS 08390800 RIO HONDO BLW DIAMOND A DAM NR ROSWELL, NM
#    USGS 08394500 RIO FELIX AT OLD HWY BRD NR HAGERMAN, NM
#    USGS 08399500 PECOS RIVER (KAISER CHANNEL) NEAR LAKEWOOD, NM
#    USGS 08401450 BRANTLEY LAKE NEAR CARLSBAD, NM
#    USGS 08403500 CARLSBAD MAIN CANAL AT HEAD NEAR CARLSBAD, NM
#    USGS 08404000 PECOS RIVER BELOW AVALON DAM, NM
#    USGS 08405350 BLACK RIVER BELOW BLUE SPRINGS NR WHITES CITY, NM
#    USGS 08405400 BLACK RIVER AT HARKEY CROSSING NR MALAGA, NM
#    USGS 08406500 PECOS RIVER NEAR MALAGA, NM
#    USGS 08407500 PECOS RIVER AT RED BLUFF, NM
#    USGS 08408500 DELAWARE RIVER NR RED BLUFF, NM
#    USGS 08477110 MIMBRES RIVER AT MIMBRES, NM
#    USGS 08481500 TULAROSA CREEK NEAR BENT, NM
#    USGS 09364010 ANIMAS RIVER BELOW AZTEC, NM
#    USGS 09364200 ANIMAS RIVER AT PENNY LANE NEAR FLORA VISTA, NM
#    USGS 09365000 SAN JUAN RIVER AT FARMINGTON, NM
#    USGS 09367000 LA PLATA RIVER AT LA PLATA, NM
#    USGS 09367500 LA PLATA RIVER NEAR FARMINGTON, NM
#    USGS 09367540 SAN JUAN R NR FRUITLAND, NM
#    USGS 09368000 SAN JUAN RIVER AT SHIPROCK, NM
#    USGS 09386189 ZUNI SALT LAKE NR QUEMADO, NM
#    USGS 09430010 WEST FORK GILA RIVER AT GILA CLIFF DWELLINGS, NM
#    USGS 09430500 GILA RIVER NEAR GILA, NM
#    USGS 09430600 MOGOLLON CREEK NEAR CLIFF, NM
#    USGS 09431500 GILA RIVER NEAR REDROCK, NM
#    USGS 09442681 SAN FRANCISCO RIVER AT RESERVE, NM
#    USGS 09444000 SAN FRANCISCO RIVER NEAR GLENWOOD, NM
#    USGS 321740106481001 MBOWN-33 - 23S.01E.23.244A (LC-3A)
#    USGS 321740106481003 MBOWN-35 - 23S.01E.23.244C (LC-3C)
#    USGS 321740106481004 MBOWN-36 - 23S.01E.23.244D (LC-3D)
#    USGS 321745106492101 MBOWN-29 - 23S.01E.22.241A (LC-2A)
#    USGS 321745106492102 MBOWN-30 - 23S.01E.22.241B (LC-2B)
#    USGS 321745106492103 MBOWN-31 - 23S.01E.22.241C (LC-2C)
#    USGS 321745106492106 MBOWN-32 - 23S.01E.22.241F (LC-2F)
#    USGS 345900106411201 09N.02E.25.122F PERS-T2
#    USGS 350310106402430 Westside Comm. Center Nr Albuquerque, NM
#    USGS 350405106274630 Echo Canyon Rain Gage nr Carnuel, NM
#    USGS 350726106314230 MITCHELL ELEMENTARY
#    USGS 351140106381230 Alameda Pump Station Rain Gage
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 07199450
#    TS_ID       Parameter Description
#    100981      00054     Reservoir storage, acre-feet
#    100980      62614     Lake or reservoir water surface elevation above NGVD 1929, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	100981_00054	100981_00054_cd	100980_62614	100980_62614_cd
#    251339      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	261353_00060	261353_00060_cd	251339_00065	251339_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	08405350	2021-03-26 13:00	MDT	7.72	P	3.92	P
# Data provided for site 08405400
#    TS_ID       Parameter Description
#    251336      00010     Temperature, water, degrees Celsius
#    257298      00060     Discharge, cubic feet per second
#    251348      00065     Gage height, feet
#    251337      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    251335      00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#    251517      00480     Salinity, water, unfiltered, parts per thousand
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	251336_00010	251336_00010_cd	257298_00060	257298_00060_cd	251348_00065	251348_00065_cd	251337_00095	251337_00095_cd	251335_00300	251335_00300_cd	251517_00480	251517_00480_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	08405400	2021-03-26 13:15	MDT	15.0	P	11.2	P	1.41	P	1580	P	10.0	P	0.8	P
# Data provided for site 08406500
#    TS_ID       Parameter Description
#    101468      00060     Discharge, cubic feet per second
#    101469      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101468_00060	101468_00060_cd	101469_00065	101469_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	08406500	2021-03-26 13:00	MDT	42.6	P	2.58	P
# Data provided for site 08407500
#    TS_ID       Parameter Description
#    101479      00010     Temperature, water, degrees Celsius
#    101476      00060     Discharge, cubic feet per second
#    101477      00065     Gage height, feet
#    101480      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101479_00010	101479_00010_cd	101476_00060	101476_00060_cd	101477_00065	101477_00065_cd	101480_00095	101480_00095_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	08407500	2021-03-26 12:45	MDT	14.8	P:[99]	33.4	P	3.20	P	8500	P:[99]
# Data provided for site 08408500
#    TS_ID       Parameter Description
#    101481      00060     Discharge, cubic feet per second
#    101482      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101481_00060	101481_00060_cd	101482_00065	101482_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	08408500	2021-03-26 13:00	MDT	0.00	P	2.13	P
# Data provided for site 08477110
#    TS_ID       Parameter Description
#    101484      00060     Discharge, cubic feet per second
#    101485      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101484_00060	101484_00060_cd	101485_00065	101485_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	08477110	2021-03-26 13:00	MDT	3.80	P	1.49	P
# Data provided for site 08481500
#    TS_ID       Parameter Description
#    101493      00060     Discharge, cubic feet per second
#    101494      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101493_00060	101493_00060_cd	101494_00065	101494_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	08481500	2021-03-26 13:00	MDT	10.8	P	2.08	P
# Data provided for site 09364010
#    TS_ID       Parameter Description
#    101512      00010     Temperature, water, degrees Celsius
#    101510      00060     Discharge, cubic feet per second
#    101509      00065     Gage height, feet
#    101513      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    101515      00400     pH, water, unfiltered, field, standard units
#    101514      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101512_00010	101512_00010_cd	101510_00060	101510_00060_cd	101509_00065	101509_00065_cd	101513_00095	101513_00095_cd	101515_00400	101515_00400_cd	101514_63680	101514_63680_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	09364010	2021-03-26 13:15	MDT	9.3	P	182	P	5.49	P	696	P	8.5	P	5.8	P
# Data provided for site 09364200
#    TS_ID       Parameter Description
#    257667      00060     Discharge, cubic feet per second
#    257666      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	257667_00060	257667_00060_cd	257666_00065	257666_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09364200	2021-03-26 13:00	MDT	182	P	4.03	P
# Data provided for site 09365000
#    TS_ID       Parameter Description
#    101524      00010     Temperature, water, degrees Celsius
#    101520      00060     Discharge, cubic feet per second
#    101521      00065     Gage height, feet
#    101523      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    101526      00400     pH, water, unfiltered, field, standard units
#    101525      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101524_00010	101524_00010_cd	101520_00060	101520_00060_cd	101521_00065	101521_00065_cd	101523_00095	101523_00095_cd	101526_00400	101526_00400_cd	101525_63680	101525_63680_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	09365000	2021-03-26 13:00	MDT	6.8	P	547	P	1.42	P	490	P	8.3	P	234	P
# Data provided for site 09367000
#    TS_ID       Parameter Description
#    101528      00060     Discharge, cubic feet per second
#    101527      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101528_00060	101528_00060_cd	101527_00065	101527_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09367000	2021-03-26 13:15	MDT	0.13	P	8.35	P
# Data provided for site 09367500
#    TS_ID       Parameter Description
#    101530      00060     Discharge, cubic feet per second
#    101531      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Eqp  Value affected by equipment malfunction.
#
agency_cd	site_no	datetime	tz_cd	101530_00060	101530_00060_cd	101531_00065	101531_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09367500	2021-03-26 12:45	MDT	Eqp	P	Eqp	P
# Data provided for site 09367540
#    TS_ID       Parameter Description
#    217735      00060     Discharge, cubic feet per second
#    174338      00065     Gage height, feet
#    174339      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [Solitax]
#    239526      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [DTS12]
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	217735_00060	217735_00060_cd	174338_00065	174338_00065_cd	174339_63680	174339_63680_cd	239526_63680	239526_63680_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	09367540	2021-03-26 13:00	MDT	536	P	6.53	P	121	P	172	P
# Data provided for site 09368000
#    TS_ID       Parameter Description
#    101538      00010     Temperature, water, degrees Celsius
#    101539      00060     Discharge, cubic feet per second
#    101541      00065     Gage height, feet
#    101540      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    209866      00400     pH, water, unfiltered, field, standard units
#    101543      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101538_00010	101538_00010_cd	101539_00060	101539_00060_cd	101541_00065	101541_00065_cd	101540_00095	101540_00095_cd	209866_00400	209866_00400_cd	101543_63680	101543_63680_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	09368000	2021-03-26 13:00	MDT	7.4	P	606	P	7.43	P	609	P	8.3	P	338	P
# Data provided for site 09386189
#    TS_ID       Parameter Description
#    253902      00010     Temperature, water, degrees Celsius
#    259994      00045     Precipitation, total, inches
#    277762      00054     Reservoir storage, acre-feet
#    253903      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    277731      62615     Lake or reservoir water surface elevation above NAVD 1988, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	253902_00010	253902_00010_cd	259994_00045	259994_00045_cd	277762_00054	277762_00054_cd	253903_00095	253903_00095_cd	277731_62615	277731_62615_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	09386189	2021-03-26 13:15	MDT	14.6	P	0.00	P	92.17	P	227000	P	6221.72	P
# Data provided for site 09430010
#    TS_ID       Parameter Description
#    240804      00060     Discharge, cubic feet per second
#    166849      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Bkw  Value is affected by backwater at the measurement site.
#
agency_cd	site_no	datetime	tz_cd	240804_00060	240804_00060_cd	166849_00065	166849_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09430010	2021-03-26 12:50	MDT	Bkw	P	10.46	P
# Data provided for site 09430500
#    TS_ID       Parameter Description
#    101558      00060     Discharge, cubic feet per second
#    101559      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101558_00060	101558_00060_cd	101559_00065	101559_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09430500	2021-03-26 13:00	MDT	59.9	P	1.63	P
# Data provided for site 09430600
#    TS_ID       Parameter Description
#    101561      00060     Discharge, cubic feet per second
#    101562      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101561_00060	101561_00060_cd	101562_00065	101562_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09430600	2021-03-26 12:45	MDT	4.51	P	1.18	P
# Data provided for site 09431500
#    TS_ID       Parameter Description
#    254853      00045     Precipitation, total, inches
#    101564      00060     Discharge, cubic feet per second
#    101565      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	254853_00045	254853_00045_cd	101564_00060	101564_00060_cd	101565_00065	101565_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s
USGS	09431500	2021-03-26 13:15	MDT	0.00	P	66.6	P	3.53	P
# Data provided for site 09442681
#    TS_ID       Parameter Description
#    233908      00060     Discharge, cubic feet per second
#    233906      00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	233908_00060	233908_00060_cd	233906_00065	233906_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09442681	2021-03-26 12:45	MDT	3.72	P	9.22	P
# Data provided for site 09444000
#    TS_ID       Parameter Description
#    101573      00060     Discharge, cubic feet per second
#    248011      00065     Gage height, feet, [Combined]
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101573_00060	101573_00060_cd	248011_00065	248011_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09444000	2021-03-26 12:45	MDT	15.2	P	1.86	P
# Data provided for site 321740106481001
#    TS_ID       Parameter Description
#    101581      72019     Depth to water level, feet below land surface
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101581_72019	101581_72019_cd
5s	15s	20d	6s	14n	10s
USGS	321740106481001	2021-03-26 13:00	MDT	48.03	P
# Data provided for site 321740106481003
#    TS_ID       Parameter Description
#    101582      72019     Depth to water level, feet below land surface
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101582_72019	101582_72019_cd
5s	15s	20d	6s	14n	10s
USGS	321740106481003	2021-03-26 13:00	MDT	43.22	P
# Data provided for site 321740106481004
#    TS_ID       Parameter Description
#    101583      72019     Depth to water level, feet below land surface
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101583_72019	101583_72019_cd
5s	15s	20d	6s	14n	10s
USGS	321740106481004	2021-03-26 13:00	MDT	53.63	P
# Data provided for site 321745106492101
#    TS_ID       Parameter Description
#    101584      72019     Depth to water level, feet below land surface
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101584_72019	101584_72019_cd
5s	15s	20d	6s	14n	10s
USGS	321745106492101	2021-03-26 12:30	MDT	37.03	P
# Data provided for site 321745106492102
#    TS_ID       Parameter Description
#    101586      72019     Depth to water level, feet below land surface
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101586_72019	101586_72019_cd
5s	15s	20d	6s	14n	10s
USGS	321745106492102	2021-03-26 12:30	MDT	22.76	P
# Data provided for site 321745106492103
#    TS_ID       Parameter Description
#    101587      72019     Depth to water level, feet below land surface
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101587_72019	101587_72019_cd
5s	15s	20d	6s	14n	10s
USGS	321745106492103	2021-03-26 12:30	MDT	16.64	P
# Data provided for site 321745106492106
#    TS_ID       Parameter Description
#    101588      72019     Depth to water level, feet below land surface
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101588_72019	101588_72019_cd
5s	15s	20d	6s	14n	10s
USGS	321745106492106	2021-03-26 12:30	MDT	39.57	P
# Data provided for site 345900106411201
#    TS_ID       Parameter Description
#    235692      00011     Temperature, water, degrees Fahrenheit
#    235693      72019     Depth to water level, feet below land surface
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Dis  Record has been discontinued at the measurement site.
#
agency_cd	site_no	datetime	tz_cd	235692_00011	235692_00011_cd	235693_72019	235693_72019_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	345900106411201	2021-03-26 13:15	MDT	Dis	P	Dis	P
# Data provided for site 350310106402430
#    TS_ID       Parameter Description
#    101825      00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	101825_00045	101825_00045_cd
5s	15s	20d	6s	14n	10s
USGS	350310106402430	2021-03-26 12:55	MDT	0.00	P
# Data provided for site 350405106274630
#    TS_ID       Parameter Description
#    241248      00045     Precipitation, total, inches
#    241188      72192     Precipitation, cumulative, inches
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	241248_00045	241248_00045_cd	241188_72192	241188_72192_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	350405106274630	2021-03-26 13:05	MDT	0.00	P	0.60	P
# Data provided for site 350726106314230
#    TS_ID       Parameter Description
#    241245      00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Dis  Record has been discontinued at the measurement site.
#
agency_cd	site_no	datetime	tz_cd	241245_00045	241245_00045_cd
5s	15s	20d	6s	14n	10s
USGS	350726106314230	2021-03-26 12:55	MDT	Dis	P
# Data provided for site 351140106381230
#    TS_ID       Parameter Description
#    263801      00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	263801_00045	263801_00045_cd
5s	15s	20d	6s	14n	10s
USGS	351140106381230	2021-03-26 12:55	MDT	0.00	P
